order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAUG827221602,24-Aug-22,789221,25891602,178,8/27/2022,8/26/2022,178,1,1,1
FAUG826201602,24-Aug-22,789201,25891602,58,8/26/2022,8/26/2022,58,1,1,1
FAUG827201603,24-Aug-22,789201,25891602,55,8/27/2022,8/27/2022,52,0,1,0
FAUG825121602,24-Aug-22,789121,25891602,186,8/25/2022,8/26/2022,186,1,0,1
FAUG825622602,24-Aug-22,789622,25891602,130,8/25/2022,8/25/2022,117,0,1,0
FAUG826902602,24-Aug-22,789902,25891602,114,8/26/2022,8/26/2022,114,1,1,1
FAUG827603602,24-Aug-22,789603,25891602,184,8/27/2022,8/27/2022,175,0,1,0
FAUG827501603,24-Aug-22,789501,25891602,156,8/27/2022,8/27/2022,156,1,1,1
FAUG825421602,24-Aug-22,789421,25891602,51,8/25/2022,8/26/2022,46,0,0,0
FAUG826122602,24-Aug-22,789122,25891602,177,8/26/2022,8/27/2022,159,0,0,0
FAUG825422602,24-Aug-22,789422,25891602,144,8/25/2022,8/27/2022,144,1,0,1
FAUG827403602,24-Aug-22,789403,25891602,113,8/27/2022,8/27/2022,107,0,1,0
FAUG827422602,24-Aug-22,789422,25891602,125,8/27/2022,8/29/2022,125,1,0,1
FAUG827501603,24-Aug-22,789501,25891101,385,8/27/2022,8/27/2022,385,1,1,1
FAUG826201602,24-Aug-22,789201,25891101,362,8/26/2022,8/26/2022,362,1,1,1
FAUG825522401,24-Aug-22,789522,25891101,436,8/25/2022,8/28/2022,436,1,0,1
FAUG827522101,24-Aug-22,789522,25891101,382,8/27/2022,8/28/2022,382,1,0,1
FAUG825101502,24-Aug-22,789101,25891101,469,8/25/2022,8/25/2022,469,1,1,1
FAUG825303203,24-Aug-22,789303,25891101,449,8/25/2022,8/25/2022,449,1,1,1
FAUG825321601,24-Aug-22,789321,25891101,485,8/25/2022,8/25/2022,437,0,1,0
FAUG825320402,24-Aug-22,789320,25891101,424,8/25/2022,8/25/2022,382,0,1,0
FAUG827320503,24-Aug-22,789320,25891101,454,8/27/2022,8/27/2022,454,1,1,1
FAUG826103101,24-Aug-22,789103,25891101,418,8/26/2022,8/27/2022,418,1,0,1
FAUG826122101,24-Aug-22,789122,25891101,379,8/26/2022,8/28/2022,341,0,0,0
FAUG827122101,24-Aug-22,789122,25891101,411,8/27/2022,8/30/2022,411,1,0,1
FAUG826421101,24-Aug-22,789421,25891101,330,8/26/2022,8/27/2022,314,0,0,0
FAUG827421101,24-Aug-22,789421,25891101,384,8/27/2022,8/28/2022,365,0,0,0
FAUG825621502,24-Aug-22,789621,25891101,302,8/25/2022,8/25/2022,242,0,1,0
FAUG825401101,24-Aug-22,789401,25891101,375,8/25/2022,8/25/2022,375,1,1,1
FAUG825503603,24-Aug-22,789503,25891101,358,8/25/2022,8/25/2022,358,1,1,1
FAUG825301503,24-Aug-22,789301,25891101,330,8/25/2022,8/25/2022,330,1,1,1
FAUG826301101,24-Aug-22,789301,25891101,316,8/26/2022,8/27/2022,316,1,0,1
FAUG827520402,24-Aug-22,789520,25891101,469,8/27/2022,8/30/2022,469,1,0,1
FAUG827902401,24-Aug-22,789902,25891401,499,8/27/2022,8/28/2022,499,1,0,1
FAUG827621603,24-Aug-22,789621,25891401,245,8/27/2022,8/27/2022,221,0,1,0
FAUG827121401,24-Aug-22,789121,25891401,426,8/27/2022,8/30/2022,426,1,0,1
FAUG826520401,24-Aug-22,789520,25891401,436,8/26/2022,8/27/2022,392,0,0,0
FAUG825320402,24-Aug-22,789320,25891401,355,8/25/2022,8/25/2022,355,1,1,1
FAUG827203401,24-Aug-22,789203,25891401,277,8/27/2022,8/27/2022,277,1,1,1
FAUG826702402,24-Aug-22,789702,25891401,499,8/26/2022,8/26/2022,449,0,1,0
FAUG826301401,24-Aug-22,789301,25891401,442,8/26/2022,8/25/2022,442,1,1,1
FAUG825522401,24-Aug-22,789522,25891401,274,8/25/2022,8/28/2022,274,1,0,1
FAUG827721401,24-Aug-22,789721,25891401,254,8/27/2022,8/27/2022,254,1,1,1
FAUG825103602,24-Aug-22,789103,25891401,340,8/25/2022,8/25/2022,272,0,1,0
FAUG827103601,24-Aug-22,789103,25891401,406,8/27/2022,8/27/2022,365,0,1,0
FAUG826420401,24-Aug-22,789420,25891401,243,8/26/2022,8/29/2022,243,1,0,1
FAUG826101401,24-Aug-22,789101,25891401,411,8/26/2022,8/26/2022,411,1,1,1
FAUG825521501,24-Aug-22,789521,25891401,225,8/25/2022,8/25/2022,225,1,1,1
FAUG827521401,24-Aug-22,789521,25891401,420,8/27/2022,8/29/2022,420,1,0,1
FAUG827220401,24-Aug-22,789220,25891401,313,8/27/2022,8/27/2022,313,1,1,1
FAUG827102603,24-Aug-22,789102,25891603,74,8/27/2022,8/27/2022,67,0,1,0
FAUG827501603,24-Aug-22,789501,25891603,55,8/27/2022,8/27/2022,55,1,1,1
FAUG826320603,24-Aug-22,789320,25891603,189,8/26/2022,8/27/2022,189,1,0,1
FAUG827720603,24-Aug-22,789720,25891603,160,8/27/2022,8/27/2022,160,1,1,1
FAUG827221603,24-Aug-22,789221,25891603,63,8/27/2022,8/27/2022,63,1,1,1
FAUG826401603,24-Aug-22,789401,25891603,78,8/26/2022,8/26/2022,78,1,1,1
FAUG827403603,24-Aug-22,789403,25891603,138,8/27/2022,8/26/2022,138,1,1,1
FAUG826420603,24-Aug-22,789420,25891603,54,8/26/2022,8/26/2022,54,1,1,1
FAUG825522603,24-Aug-22,789522,25891603,76,8/25/2022,8/26/2022,72,0,0,0
FAUG827522603,24-Aug-22,789522,25891603,123,8/27/2022,8/27/2022,123,1,1,1
FAUG827422603,24-Aug-22,789422,25891603,56,8/27/2022,8/28/2022,56,1,0,1
FAUG825503603,24-Aug-22,789503,25891603,132,8/25/2022,8/25/2022,132,1,1,1
FAUG827703603,24-Aug-22,789703,25891603,92,8/27/2022,8/26/2022,92,1,1,1
FAUG827702603,24-Aug-22,789702,25891603,73,8/27/2022,8/26/2022,69,0,1,0
FAUG826321603,24-Aug-22,789321,25891603,182,8/26/2022,8/26/2022,182,1,1,1
FAUG827321603,24-Aug-22,789321,25891603,157,8/27/2022,8/27/2022,149,0,1,0
FAUG826103603,24-Aug-22,789103,25891603,195,8/26/2022,8/26/2022,175,0,1,0
FAUG826202603,24-Aug-22,789202,25891603,114,8/26/2022,8/29/2022,114,1,0,1
FAUG825201603,24-Aug-22,789201,25891603,66,8/25/2022,8/25/2022,66,1,1,1
FAUG827201603,24-Aug-22,789201,25891603,81,8/27/2022,8/27/2022,81,1,1,1
FAUG826621603,24-Aug-22,789621,25891603,58,8/26/2022,8/26/2022,58,1,1,1
FAUG827621603,24-Aug-22,789621,25891603,139,8/27/2022,8/27/2022,139,1,1,1
FAUG825501202,24-Aug-22,789501,25891202,329,8/25/2022,8/25/2022,329,1,1,1
FAUG826501302,24-Aug-22,789501,25891202,424,8/26/2022,8/26/2022,424,1,1,1
FAUG825702602,24-Aug-22,789702,25891202,267,8/25/2022,8/25/2022,254,0,1,0
FAUG825902503,24-Aug-22,789902,25891202,275,8/25/2022,8/25/2022,275,1,1,1
FAUG827403202,24-Aug-22,789403,25891202,109,8/27/2022,8/29/2022,98,0,0,0
FAUG827301501,24-Aug-22,789301,25891202,212,8/27/2022,8/27/2022,212,1,1,1
FAUG825103602,24-Aug-22,789103,25891202,384,8/25/2022,8/25/2022,365,0,1,0
FAUG827103601,24-Aug-22,789103,25891202,220,8/27/2022,8/27/2022,209,0,1,0
FAUG826422202,24-Aug-22,789422,25891202,398,8/26/2022,8/26/2022,398,1,1,1
FAUG826721502,24-Aug-22,789721,25891202,426,8/26/2022,8/26/2022,426,1,1,1
FAUG825421601,24-Aug-22,789421,25891202,162,8/25/2022,8/24/2022,154,0,1,0
FAUG825503202,24-Aug-22,789503,25891202,216,8/25/2022,8/26/2022,194,0,0,0
FAUG825601202,24-Aug-22,789601,25891202,489,8/25/2022,8/24/2022,489,1,1,1
FAUG826521403,24-Aug-22,789521,25891202,211,8/26/2022,8/27/2022,200,0,0,0
FAUG827720603,24-Aug-22,789720,25891202,307,8/27/2022,8/27/2022,307,1,1,1
FAUG825621202,24-Aug-22,789621,25891202,277,8/25/2022,8/27/2022,277,1,0,1
FAUG826621603,24-Aug-22,789621,25891202,395,8/26/2022,8/26/2022,395,1,1,1
FAUG826202202,24-Aug-22,789202,25891202,482,8/26/2022,8/26/2022,482,1,1,1
FAUG826203301,24-Aug-22,789203,25891202,454,8/26/2022,8/26/2022,454,1,1,1
FAUG826121501,24-Aug-22,789121,25891202,279,8/26/2022,8/27/2022,279,1,0,1
FAUG827203401,24-Aug-22,789203,25891202,222,8/27/2022,8/27/2022,200,0,1,0
FAUG826422502,24-Aug-22,789422,25891303,53,8/26/2022,8/27/2022,53,1,0,1
FAUG827603602,24-Aug-22,789603,25891303,25,8/27/2022,8/27/2022,25,1,1,1
FAUG827721401,24-Aug-22,789721,25891303,35,8/27/2022,8/27/2022,35,1,1,1
FAUG825102601,24-Aug-22,789102,25891303,54,8/25/2022,8/27/2022,54,1,0,1
FAUG825703303,24-Aug-22,789703,25891303,33,8/25/2022,8/26/2022,30,0,0,0
FAUG826303601,24-Aug-22,789303,25891303,27,8/26/2022,8/26/2022,27,1,1,1
FAUG825720502,24-Aug-22,789720,25891303,70,8/25/2022,8/25/2022,70,1,1,1
FAUG826720303,24-Aug-22,789720,25891303,43,8/26/2022,8/28/2022,43,1,0,1
FAUG825420303,24-Aug-22,789420,25891303,23,8/25/2022,8/26/2022,23,1,0,1
FAUG825622602,24-Aug-22,789622,25891303,81,8/25/2022,8/25/2022,81,1,1,1
FAUG827220401,24-Aug-22,789220,25891303,45,8/27/2022,8/27/2022,45,1,1,1
FAUG827603403,25-Aug-22,789603,25891203,480,8/27/2022,8/27/2022,480,1,1,1
FAUG828422203,25-Aug-22,789422,25891203,390,8/28/2022,8/29/2022,390,1,0,1
FAUG826101301,25-Aug-22,789101,25891203,306,8/26/2022,8/26/2022,306,1,1,1
FAUG827320401,25-Aug-22,789320,25891203,447,8/27/2022,8/27/2022,447,1,1,1
FAUG828703203,25-Aug-22,789703,25891203,211,8/28/2022,8/29/2022,200,0,0,0
FAUG826721203,25-Aug-22,789721,25891203,132,8/26/2022,8/28/2022,132,1,0,1
FAUG826403501,25-Aug-22,789403,25891203,184,8/26/2022,8/26/2022,184,1,1,1
FAUG827503503,25-Aug-22,789503,25891203,382,8/27/2022,8/27/2022,382,1,1,1
FAUG826720203,25-Aug-22,789720,25891203,130,8/26/2022,8/26/2022,130,1,1,1
FAUG826121203,25-Aug-22,789121,25891203,185,8/26/2022,8/27/2022,185,1,0,1
FAUG826221501,25-Aug-22,789221,25891203,281,8/26/2022,8/26/2022,253,0,1,0
FAUG827221203,25-Aug-22,789221,25891203,238,8/27/2022,8/29/2022,214,0,0,0
FAUG828221602,25-Aug-22,789221,25891203,364,8/28/2022,8/28/2022,328,0,1,0
FAUG826201203,25-Aug-22,789201,25891203,468,8/26/2022,8/26/2022,468,1,1,1
FAUG826321501,25-Aug-22,789321,25891203,370,8/26/2022,8/26/2022,370,1,1,1
FAUG827501203,25-Aug-22,789501,25891203,417,8/27/2022,8/27/2022,417,1,1,1
FAUG828601203,25-Aug-22,789601,25891203,470,8/28/2022,8/28/2022,423,0,1,0
FAUG826622203,25-Aug-22,789622,25891203,470,8/26/2022,8/25/2022,470,1,1,1
FAUG827622203,25-Aug-22,789622,25891203,181,8/27/2022,8/26/2022,181,1,1,1
FAUG827102203,25-Aug-22,789102,25891203,199,8/27/2022,8/29/2022,199,1,0,1
FAUG826402602,25-Aug-22,789402,25891203,344,8/26/2022,8/26/2022,344,1,1,1
FAUG827520203,25-Aug-22,789520,25891203,169,8/27/2022,8/29/2022,161,0,0,0
FAUG827603403,25-Aug-22,789603,25891302,87,8/27/2022,8/27/2022,87,1,1,1
FAUG828603503,25-Aug-22,789603,25891302,96,8/28/2022,8/28/2022,91,0,1,0
FAUG827721302,25-Aug-22,789721,25891302,81,8/27/2022,8/27/2022,81,1,1,1
FAUG826621503,25-Aug-22,789621,25891302,21,8/26/2022,8/26/2022,21,1,1,1
FAUG827421302,25-Aug-22,789421,25891302,88,8/27/2022,8/28/2022,79,0,0,0
FAUG826420302,25-Aug-22,789420,25891302,39,8/26/2022,8/29/2022,39,1,0,1
FAUG827420303,25-Aug-22,789420,25891302,42,8/27/2022,8/29/2022,42,1,0,1
FAUG828201302,25-Aug-22,789201,25891302,72,8/28/2022,8/28/2022,72,1,1,1
FAUG828122302,25-Aug-22,789122,25891302,39,8/28/2022,8/30/2022,35,0,0,0
FAUG828902403,25-Aug-22,789902,25891302,56,8/28/2022,8/28/2022,53,0,1,0
FAUG828521302,25-Aug-22,789521,25891302,70,8/28/2022,8/28/2022,66,0,1,0
FAUG828103302,25-Aug-22,789103,25891302,84,8/28/2022,8/27/2022,84,1,1,1
FAUG826303403,25-Aug-22,789303,25891302,100,8/26/2022,8/26/2022,100,1,1,1
FAUG828202303,25-Aug-22,789202,25891302,78,8/28/2022,8/28/2022,78,1,1,1
FAUG826720302,25-Aug-22,789720,25891302,33,8/26/2022,8/29/2022,33,1,0,1
FAUG827703503,25-Aug-22,789703,25891302,42,8/27/2022,8/27/2022,42,1,1,1
FAUG826601603,25-Aug-22,789601,25891302,52,8/26/2022,8/26/2022,47,0,1,0
FAUG828522302,25-Aug-22,789522,25891302,32,8/28/2022,8/28/2022,32,1,1,1
FAUG828903601,25-Aug-22,789903,25891302,84,8/28/2022,8/28/2022,84,1,1,1
FAUG827503503,25-Aug-22,789503,25891302,78,8/27/2022,8/27/2022,78,1,1,1
FAUG827420502,25-Aug-22,789420,25891301,44,8/27/2022,8/28/2022,44,1,0,1
FAUG826102301,25-Aug-22,789102,25891301,92,8/26/2022,8/27/2022,92,1,0,1
FAUG826101301,25-Aug-22,789101,25891301,68,8/26/2022,8/26/2022,54,0,1,0
FAUG827101602,25-Aug-22,789101,25891301,97,8/27/2022,8/27/2022,97,1,1,1
FAUG828101301,25-Aug-22,789101,25891301,95,8/28/2022,8/27/2022,95,1,1,1
FAUG828720403,25-Aug-22,789720,25891301,60,8/28/2022,8/28/2022,57,0,1,0
FAUG827321301,25-Aug-22,789321,25891301,68,8/27/2022,8/28/2022,68,1,0,1
FAUG826121301,25-Aug-22,789121,25891301,80,8/26/2022,8/29/2022,80,1,0,1
FAUG827203402,25-Aug-22,789203,25891301,59,8/27/2022,8/27/2022,59,1,1,1
FAUG828203301,25-Aug-22,789203,25891301,40,8/28/2022,8/29/2022,40,1,0,1
FAUG827601301,25-Aug-22,789601,25891301,96,8/27/2022,8/27/2022,96,1,1,1
FAUG826503301,25-Aug-22,789503,25891301,63,8/26/2022,8/28/2022,57,0,0,0
FAUG828521302,25-Aug-22,789521,25891301,93,8/28/2022,8/28/2022,93,1,1,1
FAUG827202301,25-Aug-22,789202,25891301,97,8/27/2022,8/28/2022,97,1,0,1
FAUG826522301,25-Aug-22,789522,25891301,73,8/26/2022,8/27/2022,73,1,0,1
FAUG827621602,25-Aug-22,789621,25891301,61,8/27/2022,8/27/2022,61,1,1,1
FAUG828903601,25-Aug-22,789903,25891301,70,8/28/2022,8/28/2022,56,0,1,0
FAUG826622602,25-Aug-22,789622,25891301,38,8/26/2022,8/26/2022,38,1,1,1
FAUG827220602,25-Aug-22,789220,25891301,58,8/27/2022,8/27/2022,52,0,1,0
FAUG828403603,25-Aug-22,789403,25891301,35,8/28/2022,8/28/2022,35,1,1,1
FAUG827902601,25-Aug-22,789902,25891301,30,8/27/2022,8/28/2022,30,1,0,1
FAUG827422403,25-Aug-22,789422,25891301,100,8/27/2022,8/26/2022,100,1,1,1
FAUG827603403,25-Aug-22,789603,25891301,40,8/27/2022,8/27/2022,40,1,1,1
FAUG826303102,25-Aug-22,789303,25891102,366,8/26/2022,8/25/2022,366,1,1,1
FAUG826401601,25-Aug-22,789401,25891102,406,8/26/2022,8/26/2022,386,0,1,0
FAUG826402602,25-Aug-22,789402,25891102,456,8/26/2022,8/26/2022,456,1,1,1
FAUG827521102,25-Aug-22,789521,25891102,401,8/27/2022,8/29/2022,401,1,0,1
FAUG828521102,25-Aug-22,789521,25891102,435,8/28/2022,8/30/2022,391,0,0,0
FAUG828121102,25-Aug-22,789121,25891102,472,8/28/2022,8/30/2022,472,1,0,1
FAUG826902102,25-Aug-22,789902,25891102,432,8/26/2022,8/26/2022,389,0,1,0
FAUG828503602,25-Aug-22,789503,25891102,449,8/28/2022,8/28/2022,404,0,1,0
FAUG827501203,25-Aug-22,789501,25891102,373,8/27/2022,8/27/2022,373,1,1,1
FAUG828501603,25-Aug-22,789501,25891102,407,8/28/2022,8/28/2022,407,1,1,1
FAUG827321103,25-Aug-22,789321,25891102,396,8/27/2022,8/27/2022,396,1,1,1
FAUG826301602,25-Aug-22,789301,25891102,365,8/26/2022,8/26/2022,329,0,1,0
FAUG826202103,25-Aug-22,789202,25891102,396,8/26/2022,8/26/2022,396,1,1,1
FAUG828103602,25-Aug-22,789103,25891102,354,8/28/2022,8/28/2022,319,0,1,0
FAUG826421403,25-Aug-22,789421,25891102,427,8/26/2022,8/28/2022,342,0,0,0
FAUG828320102,25-Aug-22,789320,25891102,496,8/28/2022,8/28/2022,446,0,1,0
FAUG827101602,25-Aug-22,789101,25891102,331,8/27/2022,8/27/2022,331,1,1,1
FAUG828101501,25-Aug-22,789101,25891102,447,8/28/2022,8/28/2022,447,1,1,1
FAUG827122102,25-Aug-22,789122,25891102,446,8/27/2022,8/29/2022,401,0,0,0
FAUG828122302,25-Aug-22,789122,25891102,482,8/28/2022,8/30/2022,458,0,0,0
FAUG826603102,25-Aug-22,789603,25891102,324,8/26/2022,8/28/2022,324,1,0,1
FAUG828102602,25-Aug-22,789102,25891502,239,8/28/2022,8/28/2022,239,1,1,1
FAUG827420502,25-Aug-22,789420,25891502,160,8/27/2022,8/28/2022,160,1,0,1
FAUG828301601,25-Aug-22,789301,25891502,192,8/28/2022,8/28/2022,192,1,1,1
FAUG827121502,25-Aug-22,789121,25891502,138,8/27/2022,8/30/2022,138,1,0,1
FAUG827621602,25-Aug-22,789621,25891502,124,8/27/2022,8/27/2022,124,1,1,1
FAUG827503503,25-Aug-22,789503,25891502,241,8/27/2022,8/27/2022,241,1,1,1
FAUG826703601,25-Aug-22,789703,25891502,181,8/26/2022,8/26/2022,181,1,1,1
FAUG828721603,25-Aug-22,789721,25891502,153,8/28/2022,8/28/2022,153,1,1,1
FAUG826702602,25-Aug-22,789702,25891502,132,8/26/2022,8/26/2022,125,0,1,0
FAUG827303502,25-Aug-22,789303,25891502,208,8/27/2022,8/27/2022,208,1,1,1
FAUG828221602,25-Aug-22,789221,25891502,243,8/28/2022,8/28/2022,219,0,1,0
FAUG826621503,25-Aug-22,789621,25891403,327,8/26/2022,8/26/2022,327,1,1,1
FAUG828403403,25-Aug-22,789403,25891403,311,8/28/2022,8/29/2022,280,0,0,0
FAUG828621403,25-Aug-22,789621,25891403,220,8/28/2022,8/28/2022,220,1,1,1
FAUG826421403,25-Aug-22,789421,25891403,227,8/26/2022,8/28/2022,227,1,0,1
FAUG827422403,25-Aug-22,789422,25891403,285,8/27/2022,8/26/2022,285,1,1,1
FAUG828422403,25-Aug-22,789422,25891403,370,8/28/2022,8/30/2022,296,0,0,0
FAUG827603403,25-Aug-22,789603,25891403,340,8/27/2022,8/27/2022,340,1,1,1
FAUG828902403,25-Aug-22,789902,25891403,281,8/28/2022,8/28/2022,281,1,1,1
FAUG827503403,25-Aug-22,789503,25891403,485,8/27/2022,8/26/2022,485,1,1,1
FAUG828503602,25-Aug-22,789503,25891403,363,8/28/2022,8/28/2022,363,1,1,1
FAUG828720403,25-Aug-22,789720,25891403,476,8/28/2022,8/28/2022,381,0,1,0
FAUG826303403,25-Aug-22,789303,25891403,277,8/26/2022,8/26/2022,277,1,1,1
FAUG828303403,25-Aug-22,789303,25891403,476,8/28/2022,8/29/2022,476,1,0,1
FAUG828522403,25-Aug-22,789522,25891403,301,8/28/2022,8/30/2022,301,1,0,1
FAUG826401601,25-Aug-22,789401,25891403,404,8/26/2022,8/26/2022,404,1,1,1
FAUG826220501,25-Aug-22,789220,25891403,311,8/26/2022,8/26/2022,311,1,1,1
FAUG827220602,25-Aug-22,789220,25891403,323,8/27/2022,8/27/2022,307,0,1,0
FAUG827121503,25-Aug-22,789121,25891503,198,8/27/2022,8/29/2022,198,1,0,1
FAUG828121503,25-Aug-22,789121,25891503,203,8/28/2022,8/28/2022,203,1,1,1
FAUG828403603,25-Aug-22,789403,25891503,171,8/28/2022,8/28/2022,171,1,1,1
FAUG827503503,25-Aug-22,789503,25891503,221,8/27/2022,8/27/2022,221,1,1,1
FAUG827220602,25-Aug-22,789220,25891503,250,8/27/2022,8/27/2022,250,1,1,1
FAUG826221503,25-Aug-22,789221,25891503,126,8/26/2022,8/27/2022,126,1,0,1
FAUG827902603,25-Aug-22,789902,25891503,134,8/27/2022,8/27/2022,134,1,1,1
FAUG827703503,25-Aug-22,789703,25891503,202,8/27/2022,8/27/2022,202,1,1,1
FAUG828603503,25-Aug-22,789603,25891503,101,8/28/2022,8/28/2022,101,1,1,1
FAUG828520503,25-Aug-22,789520,25891503,101,8/28/2022,8/28/2022,101,1,1,1
FAUG827522503,25-Aug-22,789522,25891503,220,8/27/2022,8/29/2022,220,1,0,1
FAUG828522503,25-Aug-22,789522,25891503,211,8/28/2022,8/29/2022,211,1,0,1
FAUG826621503,25-Aug-22,789621,25891503,177,8/26/2022,8/26/2022,142,0,1,0
FAUG827122503,25-Aug-22,789122,25891503,192,8/27/2022,8/26/2022,182,0,1,0
FAUG828122503,25-Aug-22,789122,25891503,145,8/28/2022,8/31/2022,145,1,0,1
FAUG828203503,25-Aug-22,789203,25891503,249,8/28/2022,8/28/2022,249,1,1,1
FAUG826603603,25-Aug-22,789603,25891103,476,8/26/2022,8/26/2022,452,0,1,0
FAUG827603403,25-Aug-22,789603,25891103,376,8/27/2022,8/27/2022,376,1,1,1
FAUG826702602,25-Aug-22,789702,25891103,324,8/26/2022,8/26/2022,292,0,1,0
FAUG828702103,25-Aug-22,789702,25891103,379,8/28/2022,8/29/2022,379,1,0,1
FAUG827201402,25-Aug-22,789201,25891103,357,8/27/2022,8/27/2022,357,1,1,1
FAUG828201302,25-Aug-22,789201,25891103,390,8/28/2022,8/28/2022,390,1,1,1
FAUG827320401,25-Aug-22,789320,25891103,311,8/27/2022,8/27/2022,311,1,1,1
FAUG828303601,25-Aug-22,789303,25891103,322,8/28/2022,8/28/2022,290,0,1,0
FAUG826203401,25-Aug-22,789203,25891103,442,8/26/2022,8/26/2022,442,1,1,1
FAUG827203103,25-Aug-22,789203,25891103,389,8/27/2022,8/29/2022,389,1,0,1
FAUG827621602,25-Aug-22,789621,25891103,422,8/27/2022,8/27/2022,422,1,1,1
FAUG826720203,25-Aug-22,789720,25891103,403,8/26/2022,8/26/2022,403,1,1,1
FAUG826221503,25-Aug-22,789221,25891103,457,8/26/2022,8/27/2022,457,1,0,1
FAUG828221602,25-Aug-22,789221,25891103,418,8/28/2022,8/28/2022,418,1,1,1
FAUG827220602,25-Aug-22,789220,25891103,422,8/27/2022,8/27/2022,422,1,1,1
FAUG826401601,25-Aug-22,789401,25891103,484,8/26/2022,8/26/2022,436,0,1,0
FAUG827401103,25-Aug-22,789401,25891103,322,8/27/2022,8/28/2022,290,0,0,0
FAUG828902403,25-Aug-22,789902,25891103,481,8/28/2022,8/28/2022,481,1,1,1
FAUG827103603,25-Aug-22,789103,25891103,366,8/27/2022,8/27/2022,366,1,1,1
FAUG826202103,25-Aug-22,789202,25891103,482,8/26/2022,8/26/2022,482,1,1,1
FAUG826721103,25-Aug-22,789721,25891103,440,8/26/2022,8/26/2022,440,1,1,1
FAUG828721603,25-Aug-22,789721,25891103,441,8/28/2022,8/28/2022,441,1,1,1
FAUG827321103,25-Aug-22,789321,25891103,356,8/27/2022,8/27/2022,356,1,1,1
FAUG828221602,25-Aug-22,789221,25891601,67,8/28/2022,8/28/2022,60,0,1,0
FAUG826703601,25-Aug-22,789703,25891601,100,8/26/2022,8/26/2022,100,1,1,1
FAUG827522601,25-Aug-22,789522,25891601,152,8/27/2022,8/28/2022,152,1,0,1
FAUG826520601,25-Aug-22,789520,25891601,168,8/26/2022,8/26/2022,160,0,1,0
FAUG827902601,25-Aug-22,789902,25891601,171,8/27/2022,8/28/2022,171,1,0,1
FAUG827403601,25-Aug-22,789403,25891601,174,8/27/2022,8/27/2022,157,0,1,0
FAUG828402603,25-Aug-22,789402,25891601,81,8/28/2022,8/28/2022,81,1,1,1
FAUG826622602,25-Aug-22,789622,25891601,58,8/26/2022,8/26/2022,58,1,1,1
FAUG828721603,25-Aug-22,789721,25891601,99,8/28/2022,8/28/2022,79,0,1,0
FAUG828303601,25-Aug-22,789303,25891601,73,8/28/2022,8/28/2022,73,1,1,1
FAUG827422601,25-Aug-22,789422,25891601,98,8/27/2022,8/30/2022,88,0,0,0
FAUG826503603,25-Aug-22,789503,25891601,65,8/26/2022,8/26/2022,65,1,1,1
FAUG826720601,25-Aug-22,789720,25891601,179,8/26/2022,8/27/2022,179,1,0,1
FAUG828122601,25-Aug-22,789122,25891601,169,8/28/2022,8/29/2022,152,0,0,0
FAUG826603603,25-Aug-22,789603,25891601,103,8/26/2022,8/26/2022,103,1,1,1
FAUG826301602,25-Aug-22,789301,25891601,107,8/26/2022,8/26/2022,102,0,1,0
FAUG828301601,25-Aug-22,789301,25891601,159,8/28/2022,8/28/2022,159,1,1,1
FAUG828321603,25-Aug-22,789321,25891601,145,8/28/2022,8/28/2022,145,1,1,1
FAUG828903601,25-Aug-22,789903,25891601,84,8/28/2022,8/28/2022,80,0,1,0
FAUG826401601,25-Aug-22,789401,25891601,126,8/26/2022,8/26/2022,120,0,1,0
FAUG827103603,25-Aug-22,789103,25891402,456,8/27/2022,8/27/2022,410,0,1,0
FAUG828103602,25-Aug-22,789103,25891402,227,8/28/2022,8/28/2022,216,0,1,0
FAUG828220402,25-Aug-22,789220,25891402,387,8/28/2022,8/28/2022,348,0,1,0
FAUG826402602,25-Aug-22,789402,25891402,445,8/26/2022,8/26/2022,445,1,1,1
FAUG828420402,25-Aug-22,789420,25891402,420,8/28/2022,8/29/2022,378,0,0,0
FAUG826401601,25-Aug-22,789401,25891402,239,8/26/2022,8/26/2022,239,1,1,1
FAUG828401603,25-Aug-22,789401,25891402,393,8/28/2022,8/28/2022,393,1,1,1
FAUG827303502,25-Aug-22,789303,25891402,405,8/27/2022,8/27/2022,405,1,1,1
FAUG826603603,25-Aug-22,789603,25891402,366,8/26/2022,8/26/2022,366,1,1,1
FAUG827203402,25-Aug-22,789203,25891402,221,8/27/2022,8/27/2022,221,1,1,1
FAUG827201402,25-Aug-22,789201,25891402,245,8/27/2022,8/27/2022,233,0,1,0
FAUG827221501,25-Aug-22,789221,25891402,318,8/27/2022,8/27/2022,318,1,1,1
FAUG827702402,25-Aug-22,789702,25891402,215,8/27/2022,8/27/2022,215,1,1,1
FAUG828421402,25-Aug-22,789421,25891402,253,8/28/2022,8/30/2022,253,1,0,1
FAUG827303201,25-Aug-22,789303,25891201,439,8/27/2022,8/28/2022,439,1,0,1
FAUG828303601,25-Aug-22,789303,25891201,409,8/28/2022,8/28/2022,409,1,1,1
FAUG828603201,25-Aug-22,789603,25891201,451,8/28/2022,8/30/2022,406,0,0,0
FAUG826601603,25-Aug-22,789601,25891201,408,8/26/2022,8/26/2022,367,0,1,0
FAUG826621503,25-Aug-22,789621,25891201,231,8/26/2022,8/26/2022,231,1,1,1
